item_no,category,main_promotion,color,stars
362381,Sweatshirt,Catalog,Multi-Color,2.4
722035,Blouse,Frontpage_Header,Red,4.4
572561,Tunic,Frontpage_Header,Blue,3.3
652920,Tunic,Frontpage_Header,White,3.8
221062,Tunic,Category_Highlight,Green,3.4
918962,Polo-Shirt,Display_Ad_Campaign,Yellow,5.4
959067,Sweatshirt,Display_Ad_Campaign,Orange,4.2
976547,Sweatshirt,Frontpage_Header,Blue,3.4
118365,Tunic,Category_Highlight,Green,2
220045,Tunic,Frontpage_Header,Multi-Color,2.9
171484,Blouse,Catalog,Black,4
162495,Tunic,Frontpage_Header,Multi-Color,2.5
777417,Polo-Shirt,Frontpage_Header,Brown,2.4
352930,Hoodie,Catalog,Orange,2.9
122970,Blouse,Frontpage_Header,Black,5
814101,Sweatshirt,Display_Ad_Campaign,Blue,2.7
365717,T-Shirt,Catalog,Multi-Color,1.6
903971,Polo-Shirt,Category_Highlight,Black,3
902830,T-Shirt,Display_Ad_Campaign,Black,3
655425,T-Shirt,Catalog,Red,4.2
189639,Hoodie,Catalog,Multi-Color,2.6
178050,Hoodie,Frontpage_Header,White,3.9
978358,T-Shirt,Category_Highlight,Multi-Color,3.8
498494,Tunic,Display_Ad_Campaign,Multi-Color,3.9
932441,Blouse,Category_Highlight,Green,4.6
613047,Blouse,Frontpage_Header,Black,4.3
395463,Polo-Shirt,Catalog,Multi-Color,2.6
785120,Tunic,Display_Ad_Campaign,Pink,3.3
517272,Tunic,Frontpage_Header,Blue,2.9
354281,T-Shirt,Frontpage_Header,Multi-Color,4.1
444896,Tunic,Catalog,Black,2.4
816937,Tunic,Category_Highlight,Yellow,2.8
556793,Sweatshirt,Category_Highlight,Multi-Color,2.5
317116,Blouse,Catalog,Yellow,3.7
670229,Tunic,Category_Highlight,Multi-Color,2.6
390118,Polo-Shirt,Category_Highlight,Brown,3.1
195083,Blouse,Frontpage_Header,White,3.7
197486,Polo-Shirt,Catalog,Orange,3.5
836275,Tunic,Category_Highlight,Red,3.4
248189,Sweatshirt,Catalog,Orange,4.4
925636,Sweatshirt,Display_Ad_Campaign,Blue,3.3
512456,Sweatshirt,Frontpage_Header,Yellow,3.5
429973,Tunic,Catalog,Black,3
197052,Polo-Shirt,Frontpage_Header,Multi-Color,3.2
332835,T-Shirt,Catalog,Green,5.2
714902,Sweatshirt,Catalog,Multi-Color,2.7
824972,Sweatshirt,Display_Ad_Campaign,Orange,4.3
496515,Blouse,Frontpage_Header,Black,4.7
397639,Tunic,Display_Ad_Campaign,Multi-Color,3.9
654407,Hoodie,Catalog,Yellow,3.3
190590,T-Shirt,Category_Highlight,Yellow,4.8
141436,Blouse,Catalog,Blue,2.9
966354,Blouse,Frontpage_Header,Black,3.5
747162,Tunic,Category_Highlight,Blue,4.5
805278,Blouse,Category_Highlight,Multi-Color,2.9
228150,Sweatshirt,Catalog,Multi-Color,2.2
541288,Sweatshirt,Catalog,Multi-Color,2.2
608528,Hoodie,Catalog,Orange,3.5
535877,Polo-Shirt,Display_Ad_Campaign,Black,2.9
164803,Tunic,Category_Highlight,Red,3
486437,Sweatshirt,Category_Highlight,Multi-Color,2.8
851425,Hoodie,Display_Ad_Campaign,Blue,3.3
588923,Polo-Shirt,Catalog,Yellow,2.7
257091,T-Shirt,Category_Highlight,Red,4.3
307264,Polo-Shirt,Category_Highlight,Brown,3.8
382669,Blouse,Category_Highlight,Blue,2.1
116100,Sweatshirt,Catalog,Red,1.4
430779,T-Shirt,Display_Ad_Campaign,Black,4.1
327433,T-Shirt,Category_Highlight,Yellow,3.9
811749,Hoodie,Catalog,Multi-Color,2.6
882582,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9
844118,Polo-Shirt,Category_Highlight,Yellow,2.5
314459,Sweatshirt,Catalog,Orange,4.1
178321,Polo-Shirt,Catalog,Pink,3.6
964849,Polo-Shirt,Category_Highlight,Brown,4
683050,Sweatshirt,Category_Highlight,Red,3.3
889452,Sweatshirt,Display_Ad_Campaign,Blue,5.3
641987,Polo-Shirt,Category_Highlight,Blue,3.3
669878,Sweatshirt,Frontpage_Header,Pink,4.2
317011,T-Shirt,Category_Highlight,Brown,4.8
380197,Sweatshirt,Catalog,Pink,4.4
728871,Polo-Shirt,Catalog,Pink,3.9
187862,Blouse,Catalog,Yellow,4
874005,T-Shirt,Catalog,Blue,3.7
502440,Polo-Shirt,Frontpage_Header,Multi-Color,3.2
278759,Blouse,Catalog,Green,4.2
154648,Hoodie,Category_Highlight,Blue,3.8
986577,T-Shirt,Frontpage_Header,Yellow,4
459211,Polo-Shirt,Catalog,Yellow,3.7
686514,Hoodie,Frontpage_Header,Orange,2.2
374639,Tunic,Frontpage_Header,Multi-Color,2.4
964550,Blouse,Frontpage_Header,Multi-Color,2
435690,Hoodie,Frontpage_Header,Brown,2.4
694066,Polo-Shirt,Frontpage_Header,White,2.9
539405,Polo-Shirt,Frontpage_Header,Yellow,1.8
967487,Hoodie,Catalog,Green,4.2
900624,Sweatshirt,Catalog,Blue,4.2
401173,Polo-Shirt,Display_Ad_Campaign,Yellow,3.5
404696,T-Shirt,Frontpage_Header,Multi-Color,5.2
972295,Sweatshirt,Display_Ad_Campaign,Pink,4.9
416067,Blouse,Frontpage_Header,Blue,3.9
795723,Blouse,Frontpage_Header,Blue,3.7
588269,Tunic,Catalog,Multi-Color,3.2
468527,Tunic,Category_Highlight,Multi-Color,3.8
352701,Blouse,Frontpage_Header,Multi-Color,2.4
683535,Polo-Shirt,Catalog,Red,2.9
981550,Sweatshirt,Catalog,Black,5.1
404012,Tunic,Catalog,Multi-Color,4.8
612564,Blouse,Catalog,Red,4
499804,Polo-Shirt,Frontpage_Header,Pink,2.8
778657,T-Shirt,Catalog,Green,5.5
494343,Blouse,Frontpage_Header,Blue,3.3
173411,Polo-Shirt,Frontpage_Header,Pink,2.7
342262,Blouse,Frontpage_Header,Orange,4.6
337366,Polo-Shirt,Frontpage_Header,Yellow,3
673277,Blouse,Catalog,Black,5.2
643852,T-Shirt,Frontpage_Header,Multi-Color,3.7
956506,Tunic,Category_Highlight,Brown,4.6
248807,Blouse,Catalog,Yellow,4.2
134891,Polo-Shirt,Catalog,Yellow,3.8
337265,Tunic,Display_Ad_Campaign,Black,3.4
884783,Tunic,Category_Highlight,Brown,4.1
509535,Hoodie,Category_Highlight,White,4.5
544278,Polo-Shirt,Category_Highlight,Pink,3.9
128708,Polo-Shirt,Display_Ad_Campaign,Yellow,4.2
180717,Tunic,Display_Ad_Campaign,Black,2.5
765241,Sweatshirt,Category_Highlight,Red,1.7
901683,Blouse,Frontpage_Header,Blue,4.2
243809,T-Shirt,Display_Ad_Campaign,Black,2.8
542181,Sweatshirt,Catalog,Pink,3.9
911117,Polo-Shirt,Category_Highlight,Multi-Color,3.9
329305,Blouse,Frontpage_Header,Black,4.2
875694,Tunic,Category_Highlight,Green,2.9
836322,Blouse,Catalog,Black,4.4
750391,Sweatshirt,Frontpage_Header,Pink,3.6
453598,Blouse,Frontpage_Header,Red,4.3
265156,Tunic,Display_Ad_Campaign,Brown,2.7
237427,Sweatshirt,Display_Ad_Campaign,Pink,4.4
371832,T-Shirt,Catalog,Multi-Color,4.5
616763,Blouse,Display_Ad_Campaign,Brown,4.5
185964,Sweatshirt,Catalog,Multi-Color,3.1
837758,Tunic,Frontpage_Header,Multi-Color,2.9
882572,Sweatshirt,Catalog,Red,2.1
173802,Polo-Shirt,Frontpage_Header,Multi-Color,2.5
106937,Hoodie,Category_Highlight,White,4.1
332955,T-Shirt,Category_Highlight,Green,4.6
422436,Tunic,Display_Ad_Campaign,Black,2.9
947691,Polo-Shirt,Catalog,Black,1.9
920025,Sweatshirt,Catalog,White,2.7
388405,Polo-Shirt,Display_Ad_Campaign,White,1.7
137492,Sweatshirt,Display_Ad_Campaign,Blue,3.2
563330,Polo-Shirt,Catalog,Multi-Color,3.4
373627,Polo-Shirt,Catalog,Pink,4.1
494140,Tunic,Frontpage_Header,Red,3.2
614054,Tunic,Category_Highlight,Red,1.9
355225,Tunic,Frontpage_Header,Brown,2.7
132433,Sweatshirt,Frontpage_Header,Multi-Color,2.9
685353,Blouse,Frontpage_Header,Multi-Color,2.5
317883,Polo-Shirt,Category_Highlight,Blue,3.9
875138,Tunic,Category_Highlight,Multi-Color,3.5
915784,Polo-Shirt,Catalog,Pink,4.7
516562,Tunic,Frontpage_Header,Multi-Color,3.1
682237,Sweatshirt,Frontpage_Header,Pink,3.6
407523,Tunic,Category_Highlight,Yellow,2.8
448960,Polo-Shirt,Category_Highlight,Blue,4.5
968890,Tunic,Catalog,Multi-Color,3.1
371808,Polo-Shirt,Catalog,Multi-Color,3.1
421570,Tunic,Category_Highlight,Yellow,3
185368,Polo-Shirt,Category_Highlight,Brown,3.4
559738,Tunic,Catalog,Brown,4.5
174680,Sweatshirt,Frontpage_Header,Green,3.1
686168,Tunic,Frontpage_Header,White,2.6
132041,Blouse,Display_Ad_Campaign,Brown,5.1
499604,Sweatshirt,Catalog,Yellow,4.1
422129,Polo-Shirt,Category_Highlight,Multi-Color,3
142115,Blouse,Display_Ad_Campaign,Brown,5.3
683359,T-Shirt,Display_Ad_Campaign,Multi-Color,1.6
740282,Sweatshirt,Display_Ad_Campaign,White,2.8
435323,Polo-Shirt,Frontpage_Header,Brown,2.7
119399,T-Shirt,Catalog,Black,2.4
285971,Sweatshirt,Frontpage_Header,Pink,3.2
429968,Blouse,Category_Highlight,Black,4.6
376390,Polo-Shirt,Catalog,Green,2.7
435868,Polo-Shirt,Catalog,Multi-Color,3.4
639263,Hoodie,Category_Highlight,White,4.2
336255,Sweatshirt,Frontpage_Header,Blue,2.2
482666,T-Shirt,Category_Highlight,Green,5.3
654849,Sweatshirt,Catalog,Orange,4.6
860919,Tunic,Frontpage_Header,Multi-Color,2.7
444729,Polo-Shirt,Frontpage_Header,Orange,1.5
904465,Polo-Shirt,Category_Highlight,Red,3.3
389412,T-Shirt,Display_Ad_Campaign,Blue,4.6
382762,Polo-Shirt,Category_Highlight,Multi-Color,3
590572,Tunic,Category_Highlight,Yellow,2.7
957590,T-Shirt,Catalog,Red,2
963345,Sweatshirt,Catalog,Orange,4.1
927425,Sweatshirt,Display_Ad_Campaign,Orange,4.1
741175,Hoodie,Catalog,Green,3.7
558607,Sweatshirt,Display_Ad_Campaign,Blue,2.9
371210,Hoodie,Category_Highlight,Blue,4.7
549153,Tunic,Category_Highlight,Blue,4.2
752159,Blouse,Catalog,Orange,4.1
820837,Hoodie,Display_Ad_Campaign,Yellow,3.7
805730,Polo-Shirt,Display_Ad_Campaign,Red,4
286306,Blouse,Category_Highlight,Green,5.7
398365,Polo-Shirt,Frontpage_Header,Brown,2.1
290551,Polo-Shirt,Category_Highlight,Orange,2.6
853330,Hoodie,Catalog,Brown,4.4
867720,Polo-Shirt,Category_Highlight,Blue,3.5
677517,T-Shirt,Display_Ad_Campaign,Blue,3.7
614325,Hoodie,Display_Ad_Campaign,Blue,3.1
182873,Sweatshirt,Frontpage_Header,Yellow,3.4
387615,Tunic,Catalog,Yellow,2.2
115989,Polo-Shirt,Frontpage_Header,Red,2.8
958269,Blouse,Frontpage_Header,Black,4.6
271016,Blouse,Display_Ad_Campaign,White,4.5
865447,Tunic,Catalog,Multi-Color,4.3
917518,T-Shirt,Category_Highlight,Blue,3.5
408912,Sweatshirt,Display_Ad_Campaign,Black,4.7
520862,Sweatshirt,Frontpage_Header,Green,3.2
697733,Sweatshirt,Frontpage_Header,Pink,3.3
289586,Tunic,Category_Highlight,Red,3.3
632083,Tunic,Frontpage_Header,Multi-Color,3
638055,Polo-Shirt,Catalog,Yellow,2.8
145145,Tunic,Display_Ad_Campaign,Black,2.3
548739,Polo-Shirt,Category_Highlight,Pink,3.7
235706,Sweatshirt,Category_Highlight,Red,2
597897,Sweatshirt,Catalog,Yellow,2.4
892129,T-Shirt,Category_Highlight,Blue,3.6
214542,Sweatshirt,Frontpage_Header,Yellow,3.6
951592,Tunic,Frontpage_Header,Blue,2.6
764654,Polo-Shirt,Frontpage_Header,Multi-Color,3.1
134665,Tunic,Catalog,Green,2.6
840015,Polo-Shirt,Frontpage_Header,Orange,2
405663,Blouse,Frontpage_Header,Blue,3.8
945657,T-Shirt,Category_Highlight,Yellow,3.2
881462,Polo-Shirt,Frontpage_Header,Yellow,3
117245,Polo-Shirt,Display_Ad_Campaign,Yellow,5.1
811041,Tunic,Display_Ad_Campaign,Yellow,4.1
966609,Polo-Shirt,Category_Highlight,Multi-Color,3.1
670816,Sweatshirt,Display_Ad_Campaign,Blue,3.4
259127,Polo-Shirt,Catalog,Yellow,3.5
309738,Tunic,Catalog,Yellow,4.7
271467,Hoodie,Category_Highlight,White,3.9
317952,Polo-Shirt,Catalog,Yellow,4.5
327067,Tunic,Display_Ad_Campaign,Black,2.3
552460,Polo-Shirt,Category_Highlight,Blue,3.3
111145,Hoodie,Catalog,Pink,4.2
610545,Tunic,Category_Highlight,Pink,3.4
507975,Tunic,Frontpage_Header,Multi-Color,3
430757,Sweatshirt,Catalog,Orange,3.6
730972,Blouse,Category_Highlight,Black,5
102804,T-Shirt,Frontpage_Header,Pink,4.5
630885,T-Shirt,Category_Highlight,Blue,2.6
779697,Tunic,Category_Highlight,Yellow,2.7
244925,T-Shirt,Category_Highlight,White,2.7
706877,Tunic,Category_Highlight,Yellow,2.5
248104,Blouse,Frontpage_Header,Red,3.4
383680,Polo-Shirt,Frontpage_Header,Yellow,3
620719,Polo-Shirt,Display_Ad_Campaign,Yellow,4.5
847421,Tunic,Category_Highlight,Multi-Color,3.5
200998,Tunic,Display_Ad_Campaign,Multi-Color,4
730397,T-Shirt,Category_Highlight,Green,5.8
333172,Sweatshirt,Catalog,Red,1.9
291458,Hoodie,Catalog,Orange,3.8
828946,Sweatshirt,Catalog,Multi-Color,2.2
236268,Polo-Shirt,Category_Highlight,Multi-Color,3
322421,T-Shirt,Frontpage_Header,Multi-Color,4.1
551202,Polo-Shirt,Frontpage_Header,Brown,2.5
870259,Hoodie,Display_Ad_Campaign,Orange,4
458913,Polo-Shirt,Catalog,Green,3.1
430510,Polo-Shirt,Category_Highlight,Brown,3
493675,Tunic,Frontpage_Header,Multi-Color,3.3
895052,Hoodie,Catalog,Yellow,2.8
150913,Polo-Shirt,Category_Highlight,Blue,4.2
528971,Tunic,Category_Highlight,Green,3.8
128982,T-Shirt,Frontpage_Header,Blue,3.9
182901,Blouse,Catalog,Yellow,3.9
456750,Blouse,Catalog,Blue,4.5
587387,Sweatshirt,Catalog,Red,1.8
403112,T-Shirt,Catalog,Blue,3.4
694405,Tunic,Frontpage_Header,White,3.6
343470,Tunic,Frontpage_Header,Multi-Color,3
244987,Polo-Shirt,Category_Highlight,Multi-Color,3.2
205437,Blouse,Display_Ad_Campaign,Black,5.1
170817,Tunic,Catalog,Black,2
924173,Sweatshirt,Catalog,Black,5.2
117691,Sweatshirt,Display_Ad_Campaign,Orange,4.8
977174,Tunic,Frontpage_Header,White,3.5
616605,T-Shirt,Category_Highlight,Multi-Color,3.1
575123,Tunic,Catalog,Green,2.7
744843,Polo-Shirt,Category_Highlight,White,3.6
568686,Polo-Shirt,Catalog,Yellow,3.5
252269,Tunic,Category_Highlight,Brown,4.5
256482,Hoodie,Frontpage_Header,Yellow,2.7
803209,Polo-Shirt,Frontpage_Header,Blue,4.4
443620,T-Shirt,Frontpage_Header,Yellow,4
124239,T-Shirt,Display_Ad_Campaign,Black,3.5
738363,T-Shirt,Catalog,Blue,3
102637,T-Shirt,Catalog,Multi-Color,1.8
577991,Blouse,Category_Highlight,Multi-Color,2.5
573320,Tunic,Category_Highlight,Red,3.2
246687,Blouse,Frontpage_Header,Multi-Color,2.8
983306,Polo-Shirt,Frontpage_Header,Blue,3.2
218646,Blouse,Frontpage_Header,Black,4.5
771358,Sweatshirt,Display_Ad_Campaign,Brown,5
461720,Blouse,Category_Highlight,Pink,4
439757,Sweatshirt,Catalog,Red,2.4
150213,Blouse,Frontpage_Header,Multi-Color,4.6
632130,Blouse,Frontpage_Header,Green,4.9
140977,Blouse,Frontpage_Header,Red,0.8
893528,Tunic,Frontpage_Header,Blue,3.7
646981,Tunic,Catalog,Green,2.7
561122,Hoodie,Catalog,Red,3.2
748178,T-Shirt,Category_Highlight,Yellow,3.8
781718,Sweatshirt,Display_Ad_Campaign,Blue,3.3
407185,Blouse,Frontpage_Header,Multi-Color,2.6
420003,Polo-Shirt,Category_Highlight,Pink,3.7
782424,Hoodie,Display_Ad_Campaign,Orange,4.3
528420,T-Shirt,Catalog,Pink,3.9
242902,Hoodie,Catalog,Orange,3
781305,Tunic,Frontpage_Header,Red,3.1
547872,Hoodie,Catalog,Yellow,2.5
954831,T-Shirt,Display_Ad_Campaign,Black,3.7
424675,Blouse,Catalog,Yellow,3.9
210719,Tunic,Catalog,Yellow,2.9
797103,Sweatshirt,Catalog,Black,4.9
347878,Sweatshirt,Display_Ad_Campaign,Blue,2.8
972938,Sweatshirt,Frontpage_Header,Green,3.5
312269,Tunic,Category_Highlight,Yellow,2.6
144874,Sweatshirt,Frontpage_Header,Pink,3.6
656184,Sweatshirt,Catalog,Red,2
698566,Tunic,Category_Highlight,Yellow,3.4
674012,Tunic,Category_Highlight,Multi-Color,3.1
478421,Tunic,Frontpage_Header,Blue,3.8
674593,Sweatshirt,Catalog,Multi-Color,2.5
325041,Tunic,Category_Highlight,Yellow,3.3
687218,Sweatshirt,Category_Highlight,Red,1.6
235726,Polo-Shirt,Category_Highlight,Brown,3.5
169489,Polo-Shirt,Display_Ad_Campaign,Multi-Color,3.3
523450,Blouse,Frontpage_Header,Red,4.2
885375,T-Shirt,Category_Highlight,Multi-Color,3.8
788576,Polo-Shirt,Catalog,Blue,2
335304,Hoodie,Catalog,Yellow,2.9
208878,T-Shirt,Category_Highlight,Brown,5
748895,T-Shirt,Display_Ad_Campaign,Black,4
292243,Hoodie,Catalog,Yellow,2.8
893095,Polo-Shirt,Frontpage_Header,Yellow,2
812320,Sweatshirt,Frontpage_Header,Multi-Color,1.8
321216,Polo-Shirt,Category_Highlight,Brown,4.1
865580,Blouse,Frontpage_Header,Red,4.4
852919,Polo-Shirt,Frontpage_Header,Black,3
636359,T-Shirt,Category_Highlight,Yellow,4.7
428924,T-Shirt,Catalog,Black,3.2
256860,Sweatshirt,Frontpage_Header,Blue,2.7
495370,Hoodie,Category_Highlight,Brown,3.5
730083,Hoodie,Catalog,Orange,2.4
792355,Hoodie,Category_Highlight,Orange,3.5
798349,Sweatshirt,Catalog,Orange,3.8
874049,T-Shirt,Catalog,Multi-Color,1.5
120238,Blouse,Display_Ad_Campaign,Brown,4.3
645635,Polo-Shirt,Catalog,Yellow,3.7
939498,Polo-Shirt,Category_Highlight,Red,3.4
378651,T-Shirt,Catalog,Multi-Color,1.5
807699,Tunic,Display_Ad_Campaign,Yellow,3.4
134206,Polo-Shirt,Frontpage_Header,Yellow,3
743697,T-Shirt,Category_Highlight,Multi-Color,3.6
932073,Polo-Shirt,Catalog,Orange,4.1
562948,Tunic,Catalog,Green,2.7
481878,Polo-Shirt,Catalog,Yellow,2.9
422602,Polo-Shirt,Category_Highlight,Multi-Color,2.9
574364,Hoodie,Catalog,Orange,3.2
866559,Polo-Shirt,Frontpage_Header,Orange,3.5
266090,Polo-Shirt,Display_Ad_Campaign,Yellow,4.2
289098,Sweatshirt,Frontpage_Header,Multi-Color,2.7
319399,Polo-Shirt,Frontpage_Header,Green,3.1
182871,Tunic,Category_Highlight,Brown,3.8
858844,Tunic,Frontpage_Header,Green,2.6
167001,Tunic,Category_Highlight,Orange,1.6
400429,Blouse,Display_Ad_Campaign,Brown,5.1
693393,Polo-Shirt,Category_Highlight,Green,3.2
659366,T-Shirt,Catalog,Multi-Color,3.1
722901,Blouse,Frontpage_Header,Red,3.4
793042,Sweatshirt,Display_Ad_Campaign,White,2.9
925779,Polo-Shirt,Catalog,Blue,2.1
703238,Blouse,Frontpage_Header,Blue,3.6
984887,Polo-Shirt,Category_Highlight,Multi-Color,2.5
808396,Polo-Shirt,Catalog,Multi-Color,2.9
149335,Tunic,Category_Highlight,Red,3.1
686871,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9
939969,T-Shirt,Display_Ad_Campaign,Blue,5.5
624454,T-Shirt,Catalog,Blue,3.3
888565,Blouse,Display_Ad_Campaign,Blue,4.7
819929,T-Shirt,Catalog,Blue,3.6
298361,Tunic,Category_Highlight,Brown,4
325366,Blouse,Display_Ad_Campaign,Brown,5.2
612952,Polo-Shirt,Frontpage_Header,Orange,2.3
851690,Hoodie,Category_Highlight,Orange,2.2
131376,Tunic,Category_Highlight,Red,3.2
759421,Tunic,Catalog,Green,1.9
318599,T-Shirt,Catalog,Red,4.3
650184,Sweatshirt,Frontpage_Header,Brown,3.1
924621,Tunic,Catalog,Green,2.4
165918,Hoodie,Category_Highlight,White,4.6
399888,Tunic,Catalog,Green,3.2
940863,Polo-Shirt,Category_Highlight,Green,3.8
346661,T-Shirt,Category_Highlight,Yellow,4.6
741173,Tunic,Category_Highlight,Green,2.8
932527,Sweatshirt,Frontpage_Header,Green,3.1
780058,Polo-Shirt,Catalog,Yellow,2.5
894648,Hoodie,Category_Highlight,Red,1.8
203620,Polo-Shirt,Display_Ad_Campaign,Black,2.6
211871,Polo-Shirt,Catalog,Blue,2.5
977150,Blouse,Frontpage_Header,Blue,4.1
114356,Tunic,Frontpage_Header,Multi-Color,3.5
136159,T-Shirt,Catalog,Red,4.5
510451,Blouse,Display_Ad_Campaign,Blue,5
841900,Tunic,Display_Ad_Campaign,Multi-Color,3.8
665516,Tunic,Catalog,Multi-Color,3.5
608267,T-Shirt,Frontpage_Header,Multi-Color,4.6
639461,T-Shirt,Category_Highlight,Yellow,3.5
744113,Sweatshirt,Category_Highlight,Blue,4.1
396723,T-Shirt,Display_Ad_Campaign,Black,3.9
186579,Blouse,Category_Highlight,Multi-Color,5
386038,T-Shirt,Frontpage_Header,Black,4.8
903658,T-Shirt,Frontpage_Header,Yellow,4.1
673667,T-Shirt,Category_Highlight,Green,4.9
625211,Polo-Shirt,Frontpage_Header,Brown,2.5
204741,Polo-Shirt,Category_Highlight,Yellow,2.6
771053,Hoodie,Category_Highlight,White,4.5
709002,Tunic,Category_Highlight,Yellow,2.7
795947,Polo-Shirt,Frontpage_Header,Green,2.6
709842,T-Shirt,Category_Highlight,Yellow,5.4
283719,Sweatshirt,Frontpage_Header,Multi-Color,3.1
897113,Sweatshirt,Catalog,Multi-Color,2.5
121901,T-Shirt,Display_Ad_Campaign,Black,3.7
885304,Blouse,Category_Highlight,Multi-Color,3.6
701146,Sweatshirt,Catalog,Red,2.9
671384,T-Shirt,Category_Highlight,Yellow,4.3
960067,Polo-Shirt,Display_Ad_Campaign,Multi-Color,3.8
557317,T-Shirt,Catalog,Multi-Color,1.5
198802,Tunic,Display_Ad_Campaign,Black,2.8
483192,T-Shirt,Category_Highlight,Yellow,4
752910,Sweatshirt,Category_Highlight,Orange,2
179441,Blouse,Frontpage_Header,Black,5
524758,Sweatshirt,Frontpage_Header,Green,2
807385,Sweatshirt,Display_Ad_Campaign,Orange,4.2
906588,Blouse,Category_Highlight,Blue,3
519872,Tunic,Display_Ad_Campaign,Black,3.3
214096,Polo-Shirt,Frontpage_Header,Red,3.1
151817,Tunic,Display_Ad_Campaign,Black,2.8
466058,Polo-Shirt,Category_Highlight,Brown,3.7
726341,Tunic,Display_Ad_Campaign,Multi-Color,4.2
763896,Polo-Shirt,Frontpage_Header,Brown,4.2
314402,Hoodie,Display_Ad_Campaign,Green,4.4
953372,T-Shirt,Frontpage_Header,Pink,4.7
873662,Sweatshirt,Catalog,Orange,3.8
839973,Tunic,Category_Highlight,Green,3.9
903117,T-Shirt,Catalog,Red,5.2
730640,Polo-Shirt,Catalog,Yellow,3.8
382150,Polo-Shirt,Catalog,Yellow,3.5
618812,Tunic,Catalog,Black,2.6
724550,Polo-Shirt,Frontpage_Header,Yellow,1.8
947632,Blouse,Category_Highlight,Blue,2.1
901110,Hoodie,Catalog,Orange,3.2
329843,Sweatshirt,Catalog,Multi-Color,1.5
646457,Hoodie,Display_Ad_Campaign,Red,4.4
823446,Tunic,Catalog,Yellow,3.8
694616,Hoodie,Catalog,Yellow,2.7
547850,Hoodie,Frontpage_Header,Brown,2.9
417089,Tunic,Category_Highlight,Multi-Color,3.5
964002,Polo-Shirt,Catalog,Red,3.1
442625,Blouse,Frontpage_Header,Blue,3.7
644905,Polo-Shirt,Category_Highlight,Brown,3.8
850563,Sweatshirt,Frontpage_Header,Green,3.1
155264,T-Shirt,Frontpage_Header,Red,4.1
142678,T-Shirt,Category_Highlight,Green,4.4
610255,Sweatshirt,Frontpage_Header,Pink,3.3
612131,Blouse,Frontpage_Header,Orange,3.9
751830,Hoodie,Display_Ad_Campaign,Green,4.2
782663,Tunic,Category_Highlight,Multi-Color,3.9
360779,Polo-Shirt,Category_Highlight,Orange,2.1
916597,Blouse,Display_Ad_Campaign,Blue,4.5
686611,Sweatshirt,Category_Highlight,Red,0.9
176429,Hoodie,Catalog,Orange,3.9
248494,Polo-Shirt,Category_Highlight,Orange,2.5
201354,Tunic,Catalog,Black,2.9
876154,Polo-Shirt,Catalog,Multi-Color,3.5
607528,Polo-Shirt,Frontpage_Header,Multi-Color,2.8
787179,Polo-Shirt,Frontpage_Header,Brown,3.2
683125,Polo-Shirt,Category_Highlight,Multi-Color,3.5
497930,Tunic,Catalog,Multi-Color,4
173423,Tunic,Category_Highlight,Green,3.6
138444,Polo-Shirt,Catalog,Orange,2.5
851185,Tunic,Display_Ad_Campaign,Multi-Color,4.5
941011,T-Shirt,Catalog,Multi-Color,1
317294,Hoodie,Frontpage_Header,Blue,2.7
284480,Sweatshirt,Frontpage_Header,Green,3.4
355406,T-Shirt,Category_Highlight,Blue,2.6
943769,T-Shirt,Frontpage_Header,Red,3.6
754926,Blouse,Frontpage_Header,Red,4.5
780258,T-Shirt,Frontpage_Header,Red,3.5
969029,Tunic,Frontpage_Header,Blue,3.2
124145,Polo-Shirt,Category_Highlight,Blue,3.5
314655,T-Shirt,Display_Ad_Campaign,Black,3.6
113348,Blouse,Category_Highlight,Black,2.2
368260,Blouse,Frontpage_Header,Red,3.6
474463,Blouse,Frontpage_Header,Red,3.8
206993,Tunic,Frontpage_Header,Brown,4.7
928403,Hoodie,Catalog,Red,2.8
876710,Blouse,Category_Highlight,Multi-Color,2.3
360575,Blouse,Frontpage_Header,Red,5
370099,Tunic,Catalog,Green,3.3
254554,T-Shirt,Catalog,Multi-Color,1.3
142954,Polo-Shirt,Category_Highlight,Multi-Color,2.9
408993,Blouse,Catalog,Green,4.7
655201,T-Shirt,Frontpage_Header,Red,4.5
304111,Tunic,Category_Highlight,Black,4.3
986164,Polo-Shirt,Catalog,Pink,3.3
194627,Sweatshirt,Catalog,Orange,3.9
839991,Blouse,Catalog,Orange,3.7
875876,Polo-Shirt,Catalog,White,4
567829,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6
307600,Tunic,Category_Highlight,Multi-Color,3.7
528915,T-Shirt,Catalog,Multi-Color,1.6
800618,Hoodie,Display_Ad_Campaign,Orange,2.7
608214,Polo-Shirt,Catalog,Yellow,3.8
119159,Blouse,Catalog,Yellow,4.7
635070,T-Shirt,Catalog,Red,1.1
973254,T-Shirt,Frontpage_Header,Black,4.6
955188,Sweatshirt,Frontpage_Header,Blue,2.6
942845,T-Shirt,Category_Highlight,Green,4.2
653088,Sweatshirt,Catalog,Red,2.2
265697,Sweatshirt,Catalog,Red,3.2
941154,Tunic,Frontpage_Header,Brown,4.7
858330,T-Shirt,Category_Highlight,Multi-Color,2.9
791445,Sweatshirt,Display_Ad_Campaign,Orange,4.7
